# tracer: nop
#
# entries-in-buffer/entries-written: 9917/9917   #P:4
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
          <idle>-0     [005] d..3   102.913964: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   102.913991: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   102.925793: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   102.925798: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   102.925811: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   102.925828: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   102.925840: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   102.930036: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   102.930041: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   102.930066: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
           tau_2-2706  [003] d..3   102.941762: sched_switch: prev_comm=tau_2 prev_pid=2706 prev_prio=-1 prev_state=R ==> next_comm=swapper/3 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   102.942460: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   102.942465: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   102.942477: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   102.942494: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   102.942506: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   102.946111: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   102.946116: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   102.946140: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   102.957790: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   102.957793: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   102.957796: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   102.959127: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   102.959132: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   102.959144: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   102.959161: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   102.959173: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   102.962186: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   102.962191: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   102.962215: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [004] dns4   102.973745: sched_wakeup: comm=nvgpu_channel_p pid=1151 prio=120 target_cpu=004
          <idle>-0     [004] d..3   102.973749: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=nvgpu_channel_p next_pid=1151 next_prio=120
 nvgpu_channel_p-1151  [004] d..3   102.973779: sched_switch: prev_comm=nvgpu_channel_p prev_pid=1151 prev_prio=120 prev_state=D ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   102.975793: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   102.975798: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   102.975811: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   102.975828: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   102.975840: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   102.978261: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   102.978265: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   102.978290: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [003] d..3   102.983040: sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=tau_1 next_pid=2705 next_prio=-1
          <idle>-0     [000] dnh4   102.992460: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   102.992465: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   102.992478: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   102.992495: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   102.992507: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   102.994335: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   102.994340: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   102.994369: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
           tau_1-2705  [003] d..3   103.005709: sched_switch: prev_comm=tau_1 prev_pid=2705 prev_prio=-1 prev_state=R ==> next_comm=tau_3 next_pid=2707 next_prio=-1
          <idle>-0     [000] dnh4   103.009127: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.009132: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.009145: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.009162: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.009174: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [004] dnh4   103.009733: sched_wakeup: comm=gmain pid=2647 prio=120 target_cpu=004
          <idle>-0     [004] dnh4   103.009737: sched_wakeup: comm=update-notifier pid=2642 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.009740: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=update-notifier next_pid=2642 next_prio=120
          <idle>-0     [004] dns5   103.009740: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   103.009744: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   103.009748: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=gmain next_pid=2647 next_prio=120
           gmain-2647  [004] d..3   103.009798: sched_switch: prev_comm=gmain prev_pid=2647 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
 update-notifier-2642  [005] d..3   103.009820: sched_switch: prev_comm=update-notifier prev_pid=2642 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.010412: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] dnh4   103.010416: sched_wakeup: comm=gmain pid=2554 prio=120 target_cpu=000
          <idle>-0     [000] d..3   103.010421: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=gmain next_pid=2554 next_prio=120
          <idle>-0     [005] d..3   103.010423: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
           gmain-2554  [000] d..3   103.010455: sched_switch: prev_comm=gmain prev_pid=2554 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
            Xorg-1138  [005] d..3   103.010465: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   103.025796: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.025801: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.025815: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.025834: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.025848: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.026508: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.026513: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.026540: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
           tau_3-2707  [003] d..3   103.039120: sched_switch: prev_comm=tau_3 prev_pid=2707 prev_prio=-1 prev_state=R ==> next_comm=tau_2 next_pid=2706 next_prio=-1
          <idle>-0     [000] dnh4   103.042460: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.042466: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.042479: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.042496: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.042508: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.042585: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.042590: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.042621: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.058661: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.058666: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.058696: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   103.059127: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.059131: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.059144: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.059162: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.059173: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   103.061704: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   103.061707: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   103.061717: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [004] dns4   103.073661: sched_wakeup: comm=nvgpu_channel_p pid=1151 prio=120 target_cpu=004
          <idle>-0     [004] d..3   103.073665: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=nvgpu_channel_p next_pid=1151 next_prio=120
 nvgpu_channel_p-1151  [004] d..3   103.073703: sched_switch: prev_comm=nvgpu_channel_p prev_pid=1151 prev_prio=120 prev_state=D ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.074737: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.074742: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.074773: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   103.075794: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.075799: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.075813: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.075830: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.075842: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
           tau_2-2706  [003] d..3   103.081648: sched_switch: prev_comm=tau_2 prev_pid=2706 prev_prio=-1 prev_state=R ==> next_comm=tau_3 next_pid=2707 next_prio=-1
           tau_3-2707  [003] d..3   103.083010: sched_switch: prev_comm=tau_3 prev_pid=2707 prev_prio=-1 prev_state=R ==> next_comm=tau_1 next_pid=2705 next_prio=-1
          <idle>-0     [005] dnh4   103.090813: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.090818: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.090849: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   103.092461: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.092465: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.092478: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.092496: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.092508: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
           tau_1-2705  [003] d..3   103.101632: sched_switch: prev_comm=tau_1 prev_pid=2705 prev_prio=-1 prev_state=R ==> next_comm=tau_3 next_pid=2707 next_prio=-1
          <idle>-0     [005] dnh4   103.106889: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.106894: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.106924: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   103.109127: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.109131: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.109144: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.109161: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.109173: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   103.113651: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   103.113655: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   103.113658: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.122965: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.122970: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.122996: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   103.125794: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.125798: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.125811: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.125829: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.125841: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.139040: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.139045: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.139070: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   103.142460: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.142465: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.142478: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.142495: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.142506: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.155115: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.155119: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.155145: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   103.159127: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   103.159132: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   103.159144: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   103.159161: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   103.159173: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
           tau_3-2707  [003] d..3   103.165581: sched_switch: prev_comm=tau_3 prev_pid=2707 prev_prio=-1 prev_state=R ==> next_comm=swapper/3 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   103.165619: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   103.165622: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   103.165625: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   103.171189: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.171194: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   103.171219: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [004] dnh4   103.172541: sched_wakeup: comm=gnome-terminal- pid=2435 prio=120 target_cpu=004
          <idle>-0     [004] d..3   103.172547: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=gnome-terminal- next_pid=2435 next_prio=120
 gnome-terminal--2435  [004] d..4   103.172871: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   103.172874: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
 gnome-terminal--2435  [004] d..3   103.172893: sched_switch: prev_comm=gnome-terminal- prev_pid=2435 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
            Xorg-1138  [005] d..4   103.172964: sched_wakeup: comm=compiz pid=2040 prio=120 target_cpu=000
          <idle>-0     [000] d..3   103.172968: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=compiz next_pid=2040 next_prio=120
            Xorg-1138  [005] d..3   103.173065: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          compiz-2040  [000] d..3   103.173079: sched_switch: prev_comm=compiz prev_pid=2040 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d.h4   103.173310: sched_wakeup: comm=irq/62-host_syn pid=61 prio=49 target_cpu=003
          <idle>-0     [003] d..3   103.173313: sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/62-host_syn next_pid=61 next_prio=49
 irq/62-host_syn-61    [003] d..4   103.173326: sched_wakeup: comm=kworker/u12:1 pid=55 prio=120 target_cpu=000
